ligand name,T [°C],t [h],solvent1,V/V solvent1 [ ],solvent2,V/V solvent2 [ ],solvent3,V/V solvent3 [ ],inorganic salt,metal,additional,reported,outcome,score,,CCDC,Isostructural,Enantiomeric,Source,,Category
"2,5-dihydroxyterephthalic acid",25,24,water,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-aminoterephthalic acid,25,24,DMF,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-nitroterephthalic acid,25,24,DMF,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
"1,2,4-benzenetricarboxylic acid",25,24,DMF,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
2-bromoterephthalic acid,25,24,DMF,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
"2,5-dihydroxyterephthalic acid",25,24,DMF,1,NA,NA,NA,NA,HfCl4,Hf,NA,10.1039/d2qi01198k,failed,0.00,,YEBCER,isostructural,identical,matched,,optimization
"(R,R)-(-)-N,N'-bis(3-tert-butyl-5-(4-pyridyl) salicylidene)-1,2-diamino-cyclohexane)",80,24,DMF,0.48,THF,0.475,water,0.05,Zn(NO3)2·6H2O,Zn,NA,10.1021/ja078317n,successful,1.00,,HOCROH,identical,identical,linked,,chiralty
(S)-(N-pyridin-2-ylmethyl)lactamide,25,504,ethanol,1,NA,NA,NA,NA,Cu(ClO4)2·6H2O,Cu,Et4NCl,10.1039/b316393h,successful,1.00,,IBIHIL,identical,identical,linked,,chiralty
(S)-(N-pyridin-2-ylmethyl)lactamide,25,504,ethanol,1,NA,NA,NA,NA,Cu(ClO4)2·6H2O,Cu,Et4NBr,10.1039/b316393h,successful,1.00,,IBIHOR,identical,identical,linked,,chiralty
(S)-N-(2-dimethylaminoethyl)lactamide,25,504,ethanol,1,NA,NA,NA,NA,Cu(ClO4)2·6H2O,Cu,Et4NCl,10.1039/b316393h,successful,1.00,,missing,NA,NA,NA,,chiralty
(S)-N-(3-dimethylaminopropyl)lactamide,25,504,ethanol,1,NA,NA,NA,NA,Cu(ClO4)2·6H2O,Cu,Et4NCl,10.1039/b316393h,successful,1.00,,missing,NA,NA,NA,,chiralty
(R)-4-(4-(1-carboxyethoxy)phenoxy)-3-fluorobenzoic acid,120,72,ethanol,0.5,water,0.5,NA,NA,Zn(AcO)2·2H2O,Zn,NaOH,10.1021/cg500197v,successful,1.00,,VOPTAX,identical,identical,linked,,chiralty
(R)-4-(4-(1-carboxyethoxy)phenoxy)-3-chlorobenzoic acid,120,72,ethanol,0.5,water,0.5,NA,NA,Zn(AcO)2·2H2O,Zn,NaOH,10.1021/acs.cgd.6b00593,successful,1.00,,AWIBOZ,identical,identical,linked,,chiralty
(R)-4-(4-(1-carboxyethoxy)phenoxy)-3-chlorobenzoic acid,120,72,ethanol,0.5,water,0.5,NA,NA,Cd(AcO)2·2H2O,Cd,NaOH,10.1021/acs.cgd.6b00593,successful,1.00,,AWEXAD,identical,identical,linked,,chiralty
(R)-4-(4-(1-carboxyethoxy)phenoxy)-3-chlorobenzoic acid,120,72,ethanol,0.5,water,0.5,NA,NA,Co(AcO)2·4H2O,Co,NaOH,10.1021/acs.cgd.6b00593,successful,1.00,,AMUDUJ,identical,identical,linked,,chiralty
(R)-2-(4'-(4''-carboxybenzyloxy)phenoxy)propanoic acid,120,72,methanol,0.13,water,0.87,NA,NA,Ni(AcO)2·4H2O,Ni,NaOH,10.1039/c2dt30863k,successful,1.00,,VEDTUV,identical,identical,linked,,chiralty
(R)-2-(4'-(4''-carboxybenzyloxy)phenoxy)propanoic acid,120,72,methanol,0.13,water,0.87,NA,NA,Co(AcO)2·4H2O,Co,NaOH,10.1039/c2dt30863k,successful,1.00,,VEDVAD,identical,identical,linked,,chiralty
(R)-2-(4'-(4''-carboxybenzyloxy)phenoxy)propanoic acid,120,72,methanol,0.13,water,0.87,NA,NA,Cd(AcO)2·2H2O,Cd,NaOH,10.1039/c2dt30863k,successful,1.00,,VEDVEH,identical,identical,linked,,chiralty
"(R,R)-2,2'-((5-(methoxycarbonyl)-1,3-phenylene)bis(oxy))-dipropanoic acid",140,72,water,0.8,acetonitrile,0.2,NA,NA,Nd(NO3)3·6H2O,Nd,NA,10.1021/acs.cgd.6b01763,successful,1.00,,FAVGAN,identical,identical,linked,,chiralty
"(R,R)-2,2'-((5-(methoxycarbonyl)-1,3-phenylene)bis(oxy))-dipropanoic acid",140,72,water,0.8,acetonitrile,0.2,NA,NA,Sm(NO3)3·6H2O,Sm,NA,10.1021/acs.cgd.6b01763,successful,1.00,,FAVGIV,identical,identical,linked,,chiralty
"(R,R)-2,2'-((5-(methoxycarbonyl)-1,3-phenylene)bis(oxy))-dipropanoic acid",140,72,water,0.8,acetonitrile,0.2,NA,NA,Eu(NO3)3·6H2O,Eu,NA,10.1021/acs.cgd.6b01763,successful,1.00,,FAVGUH,identical,identical,linked,,chiralty
"(R,R)-2,2'-((5-(methoxycarbonyl)-1,3-phenylene)bis(oxy))-dipropanoic acid",140,72,water,0.8,acetonitrile,0.2,NA,NA,Tb(NO3)3·6H2O,Tb,NA,10.1021/acs.cgd.6b01763,successful,1.00,,FAVHES,identical,identical,linked,,chiralty
(S)-5-(1-carboxyethoxymethyl)-isophthalic acid,130,72,water,1,NA,NA,NA,NA,ZnCl2·6H2O,Zn,NaOH,10.1039/c7ra08433a,successful,1.00,,HEHQOD,identical,identical,linked,,chiralty
"(S)-4'-(1-carboxyethoxy)-[1,1'-biphenyl]-4-carboxylic acid",120,72,acetonitrile,0.8,water,0.2,NA,NA,Zn(NO3)2·6H2O,Zn,NA,10.1039/c7ra00337d,successful,1.00,,TAPRAG,identical,identical,linked,,chiralty
(S)-6-(1-carboxyethoxy)-2-naphthoic acid,140,72,acetonitrile,0.8,water,0.2,NA,NA,Zn(NO3)2·6H2O,Zn,NA,10.1039/c7ra00337d,successful,1.00,,TAPRIO,identical,identical,linked,,chiralty
"4'-(1-carboxyethoxy)-[1,1'-biphenyl]-3,5-dicarboxylic acid",120,72,acetonitrile,0.5,water,0.5,NA,NA,CoCl2·6H2O,Co,NaOH,10.1039/c9nj05766h,successful,1.00,,DALCEZ,identical,identical,linked,,chiralty
"N,N'-bis(4-cyanophenyl)-(1R,2R)-diaminocyclohexane",25,60,dichloromethane,1,NA,NA,NA,NA,[Cu(MeCN)4]PF6,Cu,NA,10.1021/cg049781w,successful,1.00,,IYERUZ,identical,identical,linked,,chiralty
"N,N'-bis(4-cyanophenyl)-(1R,2R)-diaminocyclohexane",30,0.08,acetone,1,NA,NA,NA,NA,AgClO4·H2O ,Ag,NA,10.1039/b316931f,successful,1.00,,IYERUZ,identical,identical,linked,,chiralty
